
******************************
 played 5550 rounds
the game is ended,
*****************for the game process
0 means cooperative,1 means adversary,
*****************details*****************
my move, opponent's move, my penalty, opponent's penalty, collective penalty
0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

1,1,3,3,6,a,e,

0,1,0,5,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

1,0,5,0,5,a,e,

0,0,1,1,2,a,e,

0,0,1,1,2,a,e,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

1,0,5,0,5,b,c,

